Time,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/h-sl-meters
9.616,-115.825431468523391,37.089530012592931,1271.92758191370081
9.624,-115.82545581846523,37.0895437685595226,1271.80757275091719
9.632,-115.825480168900896,37.0895575247886242,1271.68755939371295
9.64,-115.825504519830162,37.089571281280115,1271.56754185117188
9.648,-115.825528871252757,37.0895850380338246,1271.44752013578432
9.656,-115.825553223168399,37.089598795049632,1271.3274942554981
9.664,-115.825577575576872,37.0896125523273739,1271.20746421939748
9.672,-115.825601928477965,37.0896263098669436,1271.0874300388366
9.68,-115.825626281871394,37.0896400676681992,1270.96739172403522
9.688,-115.825650635756901,37.0896538257309913,1270.8473492840767
9.696,-115.825674990134289,37.0896675840551922,1270.72730272804506
9.704,-115.825699345003301,37.0896813426406879,1270.60725206275288
9.712,-115.825723700363667,37.0896951014873295,1270.48719730523226
9.72,-115.825748056215161,37.0897088605949676,1270.36713845888971
9.728,-115.825772412557527,37.0897226199634318,1270.24707553507983
9.736,-115.825796769390521,37.0897363795926509,1270.12700854515742
9.744,-115.825821126713919,37.0897501394824474,1270.00693749479956
9.752,-115.825845484527463,37.0897638996326791,1269.88686239763206
9.76,-115.825869842830883,37.089777660043211,1269.76678326046772
9.768,-115.82589420162401,37.089791420713965,1269.64670009352562
9.776,-115.825918560906658,37.0898051816449055,1269.52661290021251
9.784,-115.825942920678457,37.089818942835727,1269.40652170210183
9.792,-115.825967280939167,37.0898327042863443,1269.28642650260031
9.8,-115.82599164168856,37.0898464659965512,1269.16632731192703
9.808,-115.826016002926409,37.08986022796622,1269.04622413803054
9.816,-115.826040364652414,37.0898739901952368,1268.92611699112967
9.824,-115.826064726866392,37.089887752683417,1268.80600588257926
9.832,-115.826089089568057,37.0899015154306682,1268.68589081919208
9.84,-115.82611345275717,37.089915278436834,1268.56577181005196
9.848,-115.826137816433516,37.0899290417017795,1268.44564886537796
9.856,-115.826162180596867,37.089942805225391,1268.32552199425413
9.864,-115.826186545246927,37.0899565690075264,1268.20539120576382
9.872,-115.826210910383494,37.0899703330480293,1268.08525651012656
9.88,-115.826235276006315,37.0899840973467789,1267.96511791529065
9.888,-115.826259642115119,37.0899978619036332,1267.84497543033967
9.896,-115.82628400870972,37.090011626718443,1267.72482906662822
9.904,-115.826308375789836,37.0900253917910945,1267.60467882983403
9.912,-115.826332743355238,37.0900391571214598,1267.48452473017574
9.92,-115.826357111405741,37.0900529227094111,1267.3643667767376
9.928,-115.826381479941006,37.0900666885547849,1267.2442049797387
9.936,-115.826405848960832,37.0900804546574534,1267.12403934826261
9.944,-115.826430218464978,37.0900942210172744,1267.00386988912237
9.952,-115.826454588453245,37.0901079876341555,1266.88369661140155
9.96,-115.826478958925364,37.0901217545079547,1266.76351952759023
9.968,-115.826503329881064,37.0901355216385014,1266.64333864336618
9.976,-115.826527701320146,37.0901492890256677,1266.52315396667723
9.984,-115.826552073242354,37.0901630566693257,1266.4029655100137
9.992,-115.826576445647433,37.0901768245693191,1266.2827732813239
10,-115.826600818535169,37.0901905927255342,1266.16257728969163
10.008,-115.826625191905293,37.0902043611378218,1266.04237753965867
10.016,-115.826649565757606,37.0902181298060398,1265.92217404485064
10.024,-115.826673940091808,37.0902318987300745,1265.80196681435109
10.032,-115.82669831490773,37.0902456679097909,1265.68175585270228
10.04,-115.826722690205088,37.0902594373450469,1265.5615411723943
10.048,-115.826747065983668,37.0902732070357146,1265.44132277796871
10.056,-115.826771442243199,37.0902869769816306,1265.32110068418683
10.064,-115.826795818983456,37.0903007471826598,1265.20087489445518
10.072,-115.826820196204238,37.0903145176387241,1265.08064542012812
10.08,-115.826844573905305,37.0903282883496601,1264.96041226915418
10.088,-115.826868952086357,37.0903420593153399,1264.84017544834614
10.096,-115.826893330747211,37.0903558305356142,1264.71993496905861
10.104,-115.826917709887582,37.0903696020103482,1264.59969084037539
10.112,-115.826942089507256,37.0903833737393853,1264.47944306797399
10.12,-115.826966469606006,37.0903971457226334,1264.35919166207327
10.128,-115.826990850183591,37.0904109179599502,1264.23893663175704
10.136,-115.827015231239784,37.0904246904512078,1264.11867798383832
10.144,-115.827039612774328,37.0904384631962714,1263.99841572626542
10.152,-115.827063994787011,37.0904522361949986,1263.87814986925719
10.16,-115.827088377277562,37.0904660094472334,1263.75788042076238
10.168,-115.827112760245768,37.090479782952869,1263.63760738986434
10.176,-115.827137143691402,37.0904935567117917,1263.51733078337611
10.184,-115.827161527614223,37.0905073307238524,1263.39705061151699
10.192,-115.827185912013988,37.0905211049889374,1263.27676687996404
10.2,-115.827210296890456,37.0905348795068761,1263.15647960120737
10.208,-115.827234682243386,37.0905486542775478,1263.03618877751842
10.216,-115.827259068072564,37.0905624293008174,1262.91589442252234
10.224,-115.827283454377749,37.0905762045765712,1262.79559654189643
10.232,-115.827307841158714,37.0905899801046672,1262.67529514586045
10.24,-115.827332228415202,37.0906037558849846,1262.55499024122651
10.248,-115.827356616147,37.0906175319173883,1262.43468183594359
10.256,-115.827381004353867,37.0906313082017363,1262.31436993795933
10.264,-115.827405393035562,37.0906450847378792,1262.19405455862875
10.272,-115.827429782191857,37.0906588615256894,1262.07373570249388
10.28,-115.827454171822495,37.09067263856506,1261.95341337750256
10.288,-115.827478561927293,37.0906864158558491,1261.83308759387432
10.296,-115.827502952505995,37.0907001933979359,1261.71275835842198
10.304,-115.827527343558359,37.0907139711912066,1261.5924256802291
10.312,-115.827551735084157,37.0907277492354766,1261.47208956610871
10.32,-115.827576127083134,37.0907415275306391,1261.35175002627966
10.328,-115.827600519555105,37.0907553060765665,1261.23140706641971
10.336,-115.8276249124998,37.0907690848731519,1261.11106069561242
10.344,-115.827649305917035,37.0907828639202748,1260.99071091839983
10.352,-115.827673699806539,37.0907966432177929,1260.87035774954256
10.36,-115.827698094168113,37.0908104227655571,1260.75000119017659
10.368,-115.827722489001445,37.0908242025634323,1260.6296412539275
10.376,-115.827746884306407,37.0908379826112835,1260.50927794647214
10.384,-115.827771280082658,37.0908517629089829,1260.38891127462398
10.392,-115.827795676330041,37.0908655434563883,1260.26854124746637
10.4,-115.827820073048329,37.0908793242534216,1260.14816787181212
10.408,-115.827844470237267,37.0908931052999122,1260.02779115447402
10.416,-115.827868867896626,37.0909068865957181,1259.90741110794261
10.424,-115.82789326602618,37.0909206681407468,1259.78702773562372
10.432,-115.827917664625687,37.0909344499348279,1259.66664104546612
10.44,-115.827942063694906,37.0909482319778547,1259.54625104995966
10.448,-115.827966463233636,37.0909620142696994,1259.42585775024008
10.456,-115.827990863241638,37.0909757968102411,1259.30546115879724
10.464,-115.828015263718697,37.0909895795993378,1259.18506128017316
10.472,-115.828039664664558,37.0910033626368474,1259.06465812345164
10.48,-115.82806406607898,37.0910171459226348,1258.94425169771625
10.488,-115.828088467961749,37.0910309294565863,1258.82384200977981
10.496,-115.828112870312623,37.091044713238567,1258.70342906532005
10.504,-115.828137273131446,37.0910584972684987,1258.58301287228483
10.512,-115.828161676417949,37.0910722815462393,1258.46259343862243
10.52,-115.828186080171889,37.0910860660716395,1258.3421707768232
10.528,-115.828210484393026,37.0910998508445715,1258.22174488688711
10.536,-115.828234889081116,37.091113635864879,1258.10131578130427
10.544,-115.828259294235991,37.0911274211324624,1257.98088346461668
10.552,-115.828283699857366,37.0911412066471584,1257.86044794931422
10.56,-115.828308105945041,37.0911549924088888,1257.74000923539711
10.568,-115.828332512498818,37.0911687784175328,1257.61956733535544
10.576,-115.828356919518413,37.0911825646729056,1257.49912225713729
10.584,-115.828381327003626,37.0911963511749079,1257.37867400414939
10.592,-115.828405734954231,37.0912101379234045,1257.25822258774633
10.6,-115.828430143369957,37.0912239249182534,1257.13776801360564
10.608,-115.828454552250619,37.0912377121593551,1257.01731028967515
10.616,-115.828478961596005,37.0912514996465745,1256.89684942390318
10.624,-115.828503371405901,37.0912652873797839,1256.77638542310297
10.632,-115.828527781680009,37.0912790753588553,1256.65591829295158
10.64,-115.82855219241813,37.0912928635836465,1256.53544804139733
10.648,-115.828576603620078,37.091306652054044,1256.41497467979502
10.656,-115.828601015285599,37.091320440769934,1256.29449820927994
10.664,-115.828625427414465,37.091334229731153,1256.17401864120666
10.672,-115.828649840006449,37.0913480189376159,1256.05353598238821
10.68,-115.828674253061365,37.0913618083892018,1255.93305023850212
10.688,-115.828698666578958,37.0913755980858042,1255.81256141522522
10.696,-115.828723080559001,37.0913893880272525,1255.69206952504828
10.704,-115.828747495001281,37.0914031782133904,1255.57157457251265
10.712,-115.828771909905541,37.0914169686441397,1255.45107656443133
10.72,-115.828796325271583,37.0914307593193584,1255.33057550761714
10.728,-115.828820741099207,37.0914445502389398,1255.21007140888287
10.736,-115.828845157388159,37.0914583414027632,1255.08956427390581
10.744,-115.828869574138182,37.091472132810658,1254.96905411631178
10.752,-115.828893991349119,37.0914859244625319,1254.84854093496506
10.76,-115.828918409020702,37.0914997163582427,1254.72802474462696
10.768,-115.828942827152716,37.0915135084976413,1254.60750554756828
10.776,-115.828967245744934,37.0915273008806281,1254.4869833506018
10.784,-115.828991664797144,37.0915410935070753,1254.36645816508235
10.792,-115.829016084309117,37.0915548863768763,1254.24592999328092
10.8,-115.829040504280627,37.0915686794898747,1254.12539884200987
10.808,-115.829064924711474,37.0915824728459498,1254.00486472262446
10.816,-115.829089345601375,37.0915962664449737,1253.88432763966625
10.824,-115.829113766950172,37.0916100602868326,1253.76378759881254
10.832,-115.829138188757625,37.0916238543713987,1253.64324461028286
10.84,-115.829162611023477,37.0916376486985371,1253.52269867634777
10.848,-115.829187033747559,37.0916514432681552,1253.40214980949759
10.856,-115.829211456929613,37.0916652380800898,1253.28159801200331
10.864,-115.829235880569442,37.0916790331342483,1253.16104329294876
10.872,-115.829260304666803,37.0916928284304745,1253.04048565801099
10.88,-115.829284729221456,37.0917066239686264,1252.91992511740932
10.888,-115.829309154233229,37.0917204197486257,1252.79936167341475
10.896,-115.829333579701867,37.0917342157703516,1252.67879533511109
10.904,-115.829358005627185,37.091748012033662,1252.55822610590462
10.912,-115.829382432008941,37.0917618085384291,1252.43765399828567
10.92,-115.82940685884688,37.0917756052844965,1252.31707901793129
10.928,-115.829431286140803,37.0917894022718073,1252.19650116824823
10.936,-115.829455713890539,37.0918031995001982,1252.07592045604883
10.944,-115.829480142095804,37.0918169969695484,1251.95533689268836
10.952,-115.829504570756441,37.0918307946797938,1251.83475047816637
10.96,-115.829528999872181,37.0918445926307498,1251.71416122610867
10.968,-115.829553429442797,37.0918583908222672,1251.59356913878628
10.976,-115.829577859468088,37.0918721892542607,1251.47297422301176
10.984,-115.829602289947843,37.0918859879266023,1251.35237649013993
10.992,-115.829626720881819,37.09189978683915,1251.23177593903551
11,-115.829651152269832,37.0919135859918185,1251.11117258218837
11.008,-115.829675584111655,37.0919273853844658,1250.9905664241403
11.016,-115.829700016407031,37.0919411850169638,1250.86995747056903
11.024,-115.82972444915579,37.0919549848891705,1250.74934573169367
11.032,-115.829748882357663,37.0919687850009794,1250.62873120978475
11.04,-115.829773316012478,37.0919825853522767,1250.50811391392654
11.048,-115.829797750119994,37.0919963859429345,1250.3874938497961
11.056,-115.829822184680026,37.0920101867728675,1250.26687102193546
11.064,-115.829846619692304,37.0920239878418911,1250.14624544169919
11.072,-115.829871055156659,37.0920377891499271,1250.02561711135809
11.08,-115.829895491072847,37.0920515906968262,1249.90498603886067
11.088,-115.829919927440642,37.0920653924824535,1249.78435223215524
11.096,-115.829944364259845,37.0920791945067094,1249.66371569464809
11.104,-115.829968801530228,37.0920929967694804,1249.54307643655852
11.112,-115.82999323925165,37.0921067992707165,1249.42243445675081
11.12,-115.830017677423911,37.0921206020103611,1249.30178976430898
11.128,-115.830042116046727,37.0921344049881441,1249.18114237172313
11.136,-115.830066555119842,37.0921482082039589,1249.06049228353504
11.144,-115.830090994643058,37.0921620116576705,1248.93983950201573
11.152,-115.830115434616175,37.0921758153491581,1248.8191840373845
11.16,-115.830139875038995,37.0921896192783223,1248.69852589418292
11.168,-115.830164315911276,37.0922034234449924,1248.57786507808873
11.176,-115.830188757232776,37.0922172278490834,1248.45720159704979
11.184,-115.83021319900331,37.0922310324904529,1248.33653545447305
11.192,-115.830237641222666,37.0922448373689804,1248.21586666057715
11.2,-115.830262083890631,37.0922586424845377,1248.0951952210396
11.208,-115.830286527006976,37.0922724478370398,1247.97452113926715
11.216,-115.830310970571503,37.0922862534263515,1247.85384442093687
11.224,-115.830335414583971,37.0923000592523451,1247.73316507626782
11.232,-115.830359859044165,37.0923138653148783,1247.61248311093755
11.24,-115.830384303951902,37.0923276716138588,1247.49179852948782
11.248,-115.830408749306955,37.0923414781491445,1247.37111133873168
11.256,-115.830433195109123,37.0923552849206359,1247.2504215420754
11.264,-115.830457641358166,37.0923690919282478,1247.12972914746706
11.272,-115.830482088053884,37.0923828991718025,1247.00903416285519
11.28,-115.830506535196051,37.0923967066511864,1246.88833659164607
11.288,-115.830530982784481,37.0924105143662928,1246.76763644405901
11.296,-115.830555430818933,37.0924243223169938,1246.64693372236502
11.304,-115.830579879299165,37.0924381305031687,1246.52622843224117
11.312,-115.830604328225036,37.092451938924718,1246.40552058277126
11.32,-115.830628777596317,37.092465747581528,1246.28481017736203
11.328,-115.830653227412768,37.0924795564734424,1246.16409722396133
11.336,-115.830677677674203,37.0924933656003546,1246.04338172824691
11.344,-115.830702128380338,37.0925071749621296,1245.92266369476033
11.352,-115.830726579531046,37.0925209845586892,1245.80194313031438
11.36,-115.830751031126098,37.0925347943898842,1245.6812200417221
11.368,-115.830775483165297,37.0925486044556436,1245.56049443238976
11.376,-115.830799935648344,37.0925624147557755,1245.43976631367218
11.384,-115.830824388575152,37.092576225290216,1245.31903568329813
11.392,-115.830848841945411,37.0925900360588159,1245.19830255375814
11.4,-115.830873295758948,37.0926038470614472,1245.07756692845828
11.408,-115.830897750015538,37.0926176582980247,1244.95682881421158
11.416,-115.830922204715009,37.0926314697684063,1244.83608821669532
11.424,-115.830946659857105,37.0926452814724925,1244.71534514158679
11.432,-115.830971115441642,37.0926590934101412,1244.59459959569881
11.44,-115.830995571468392,37.092672905581253,1244.47385158357338
11.448,-115.831020027937143,37.0926867179856856,1244.35310111088756
11.456,-115.831044484847695,37.0927005306233397,1244.23234818445439
11.464,-115.831068942199849,37.0927143434941016,1244.11159280881589
11.472,-115.831093399993421,37.0927281565978575,1243.9908349896491
11.48,-115.83111785822814,37.0927419699344796,1243.87007473263156
11.488,-115.831142316903808,37.0927557835038613,1243.74931204798236
11.496,-115.831166776020254,37.0927695973058604,1243.62854693683698
11.504,-115.831191235577251,37.0927834113403776,1243.50777940487274
11.512,-115.831215695574556,37.0927972256072849,1243.38700946003792
11.52,-115.831240156012001,37.0928110401064686,1243.26623710573926
11.528,-115.831264616889371,37.0928248548378434,1243.14546234765362
11.536,-115.831289078206453,37.0928386698012389,1243.02468519486501
11.544,-115.831313539963048,37.0928524849965697,1242.90390564964423
11.552,-115.83133800215893,37.092866300423708,1242.78312372107507
11.56,-115.831362464793912,37.0928801160825259,1242.66233940915777
11.568,-115.831386927867754,37.0928939319729309,1242.54155272638218
11.576,-115.831411391380286,37.0929077480948095,1242.4207636716128
11.584,-115.831435855331293,37.0929215644480408,1242.29997225393367
11.592,-115.831460319720577,37.0929353810325111,1242.17917847902186
11.6,-115.831484784547897,37.0929491978480996,1242.05838235255487
11.608,-115.831509249813067,37.0929630148946785,1241.93758387907451
11.616,-115.831533715515874,37.0929768321721198,1241.81678306539357
11.624,-115.831558181656106,37.092990649680317,1241.69597991718956
11.632,-115.83158264823355,37.0930044674191564,1241.57517443786855
11.64,-115.831607115248019,37.0930182853885526,1241.4543666342438
11.648,-115.831631582699302,37.0930321035883495,1241.33355651085685
11.656,-115.831656050587213,37.0930459220184474,1241.21274407679152
11.664,-115.831680518911483,37.0930597406786973,1241.09192933431859
11.672,-115.83170498767204,37.093073559569099,1240.97111228570952
11.68,-115.831729456868786,37.0930873786897521,1240.85029293323464
11.688,-115.831753926501463,37.0931011980404648,1240.72947128711348
11.696,-115.83177839656976,37.0931150176209599,1240.60864735983614
11.704,-115.831802867073392,37.093128837431081,1240.48782115140261
11.712,-115.831827338012303,37.0931426574707785,1240.3669926686257
11.72,-115.831851809386166,37.0931564777398606,1240.24616191604741
11.728,-115.831876281194809,37.0931702982382063,1240.12532889934482
11.736,-115.831900753438006,37.093184118965695,1240.00449362192467
11.744,-115.831925226115587,37.0931979399221916,1239.88365609173479
11.752,-115.831949699227309,37.0932117611075753,1239.76281631218194
11.76,-115.831974172772959,37.0932255825217609,1239.64197429007891
11.768,-115.831998646752425,37.0932394041646134,1239.52113002996748
11.776,-115.83202312116542,37.0932532260360546,1239.40028353638945
11.784,-115.832047596011776,37.0932670481359352,1239.27943481729335
11.792,-115.832072071291236,37.0932808704641417,1239.15858387381445
11.8,-115.832096547003658,37.0932946930205603,1239.03773071617184
11.808,-115.832121023148829,37.0933085158050702,1238.91687534663674
11.816,-115.832145499726494,37.0933223388175932,1238.79601776975096
11.824,-115.832169976736537,37.0933361620580229,1238.67515799005628
11.832,-115.832194454178705,37.0933499855262241,1238.5542960166365
11.84,-115.832218932052783,37.093363809222069,1238.43343185176263
11.848,-115.832243410358586,37.093377633145451,1238.31256550224725
11.856,-115.832267889095903,37.0933914572962422,1238.19169697149709
11.864,-115.832292368264518,37.0934052816743502,1238.0708262663245
11.872,-115.832316847864249,37.0934191062796543,1237.94995339127195
11.88,-115.832341327894923,37.0934329311120763,1237.82907835201627
11.888,-115.832365808356272,37.0934467561714456,1237.7082011508287
11.896,-115.832390289248153,37.093460581457677,1237.58732179679282
11.904,-115.83241477057031,37.0934744069706213,1237.46644029217964
11.912,-115.832439252322558,37.0934882327101931,1237.34555664493746
11.92,-115.832463734504714,37.093502058676286,1237.22467085733729
11.928,-115.832488217116605,37.0935158848688147,1237.10378293392068
11.936,-115.832512700158006,37.0935297112876299,1236.98289288150067
11.944,-115.832537183628659,37.0935435379326108,1236.86200070802579
11.952,-115.832561667528452,37.0935573648036723,1236.74110641236007
11.96,-115.832586151857129,37.093571191900665,1236.62021000585855
11.968,-115.83261063661449,37.0935850192234966,1236.49931148738574
11.976,-115.832635121800365,37.0935988467720534,1236.37841086602521
11.984,-115.832659607414541,37.093612674546236,1236.25750814631897
11.992,-115.832684093456805,37.0936265025459306,1236.13660333167331
12,-115.832708579926987,37.0936403307709952,1236.01569642890104
12.008,-115.832733066824872,37.0936541592213302,1235.89478744027315
12.016,-115.832757554150206,37.0936679878968221,1235.77387637373818
12.024,-115.832782041902902,37.0936818167973641,1235.65296323270218
12.032,-115.832806530082664,37.0936956459228639,1235.53204802170694
12.04,-115.832831018689362,37.0937094752732079,1235.41113074643022
12.048,-115.832855507722769,37.0937233048482682,1235.29021141141357
12.056,-115.832879997182673,37.0937371346479381,1235.169290021199
12.064,-115.832904487068873,37.0937509646720898,1235.04836658600584
12.072,-115.832928977381187,37.0937647949206166,1234.92744110469835
12.08,-115.832953468119427,37.0937786253933979,1234.80651358408932
12.088,-115.832977959283369,37.0937924560903696,1234.6855840298565
12.096,-115.83300245087284,37.0938062870113896,1234.56465244654123
12.104,-115.833026942887628,37.0938201181563585,1234.44371883641497
12.112,-115.833051435327562,37.0938339495251341,1234.32278320856108
12.12,-115.833075928192386,37.093847781117617,1234.20184556411505
12.128,-115.83310042148193,37.0938616129337078,1234.08090591102541
12.136,-115.833124915196024,37.0938754449732784,1233.95996425156295
12.144,-115.833149409334439,37.0938892772362507,1233.83902059254046
12.152,-115.833173903896991,37.093903109722504,1233.71807493395818
12.16,-115.833198398883511,37.0939169424319246,1233.59712728717045
12.168,-115.833222894293769,37.0939307753643845,1233.47617765331279
12.176,-115.833247390127553,37.0939446085197773,1233.35522603806271
12.184,-115.833271886384722,37.0939584418980104,1233.2342724448265
12.192,-115.83329638306499,37.0939722754989418,1233.11331687928146
12.2,-115.833320880168245,37.0939861093224863,1232.99235934596959
12.208,-115.833345377694272,37.0939999433685514,1232.87139984943269
12.216,-115.833369875642873,37.0940137776370022,1232.75043839307727
12.224,-115.833394374013821,37.094027612127725,1232.62947498485164
12.232,-115.833418872806973,37.0940414468406203,1232.50850962702634
12.24,-115.833443372022103,37.0940552817755815,1232.38754232300835
12.248,-115.833467871658996,37.0940691169324737,1232.26657307961
12.256,-115.833492371717497,37.0940829523112328,1232.14560190023781
12.264,-115.833516872197436,37.0940967879117451,1232.0246287905693
12.272,-115.833541373098555,37.09411062373389,1231.90365375287547
12.28,-115.833565874420685,37.0941244597775537,1231.78267679510418
12.288,-115.833590376163642,37.0941382960426367,1231.66169791839138
12.296,-115.833614878327211,37.0941521325289969,1231.54071712841392
12.304,-115.833639380911222,37.0941659692365349,1231.41973443312054
12.312,-115.833663883915492,37.0941798061651937,1231.29874983251102
12.32,-115.833688387339805,37.0941936433148669,1231.17776333112715
12.328,-115.833712891183978,37.0942074806853981,1231.05677493691746
12.336,-115.833737395447812,37.0942213182767091,1230.93578464988173
12.344,-115.833761900131108,37.0942351560886436,1230.81479248023925
12.352,-115.833786405233667,37.0942489941211093,1230.69379842799003
12.36,-115.833810910755318,37.0942628323739925,1230.5728024988116
12.368,-115.833835416695806,37.0942766708471936,1230.45180469951629
12.376,-115.833859923055073,37.0942905095406488,1230.33080503010456
12.384,-115.833884429832793,37.0943043484541803,1230.20980349625347
12.392,-115.833908937028795,37.0943181875876817,1230.08880010477606
12.4,-115.833933444642938,37.0943320269410748,1229.96779485794309
12.408,-115.833957952674979,37.0943458665142245,1229.84678776256737
12.416,-115.833982461124748,37.0943597063070527,1229.72577882092014
12.424,-115.834006969992089,37.0943735463194315,1229.60476803527172
12.432,-115.834031479276746,37.0943873865512543,1229.48375541470659
12.44,-115.834055988978548,37.0944012270024359,1229.3627409626306
12.448,-115.83408049909734,37.0944150676728555,1229.24172467904395
12.456,-115.834105009632907,37.0944289085624064,1229.12070657303047
12.464,-115.834129520585037,37.0944427496709608,1228.99968664686094
12.472,-115.834154031953588,37.0944565909984831,1228.87866490280635
12.48,-115.834178543738517,37.0944704325450658,1228.75764134200222
12.488,-115.834203055939568,37.0944842743104957,1228.63661597580312
12.496,-115.8342275685564,37.094498116294524,1228.51558880761559
12.504,-115.8342520815889,37.0945119584970655,1228.39455984425263
12.512,-115.834276595036826,37.0945258009179852,1228.27352908457829
12.52,-115.834301108899979,37.0945396435571624,1228.1524965376766
12.528,-115.834325623178245,37.0945534864145117,1228.03146220127655
12.536,-115.834350137871368,37.0945673294899265,1227.91042608559724
12.544,-115.834374652979193,37.0945811727832861,1227.78938819291011
12.552,-115.834399168501491,37.0945950162944911,1227.66834852775651
12.56,-115.834423684438121,37.0946088600234276,1227.54730709354294
12.568,-115.834448200788856,37.0946227039699679,1227.42626389481143
12.576,-115.83447271755351,37.0946365481340052,1227.30521893610376
12.584,-115.834497234731927,37.0946503925154758,1227.18417222082621
12.592,-115.83452175232388,37.0946642371142659,1227.06312375238554
12.6,-115.834546270329213,37.0946780819302688,1226.94207353759407
12.608,-115.834570788747712,37.0946919269633568,1226.82102157985878
12.616,-115.834595307579207,37.0947057722134375,1226.69996788145022
12.624,-115.83461982682347,37.0947196176803899,1226.57891244691018
12.632,-115.834644346480374,37.094733463364129,1226.45785528191641
12.64,-115.834668866549691,37.0947473092645481,1226.33679638987496
12.648,-115.834693387031251,37.0947611553815406,1226.21573577305685
12.656,-115.834717907924855,37.0947750017149929,1226.09467343827487
12.664,-115.834742429230303,37.0947888482647912,1225.97360938893553
12.672,-115.834766950947383,37.0948026950308432,1225.85254362844535
12.68,-115.834791473075967,37.0948165420130209,1225.73147616134588
12.688,-115.834815995615884,37.0948303892112747,1225.61040699217915
12.696,-115.834840518566892,37.0948442366254625,1225.48933612321616
12.704,-115.834865041928836,37.0948580842554989,1225.36826355899871
12.712,-115.834889565701516,37.0948719321012774,1225.2471893040688
12.72,-115.83491408988472,37.0948857801626488,1225.1261133641035
12.728,-115.834938614478304,37.0948996284395491,1225.00503574023855
12.736,-115.834963139482056,37.0949134769318505,1224.88395643701551
12.744,-115.834987664895792,37.0949273256394747,1224.76287546238314
12.752,-115.835012190719354,37.0949411745623081,1224.64179281293468
12.76,-115.83503671695253,37.0949550237002441,1224.52070849888923
12.768,-115.835061243595149,37.0949688730531761,1224.39962252138253
12.776,-115.835085770647026,37.0949827226209976,1224.27853488495657
12.784,-115.835110298107949,37.0949965724036232,1224.15744559301743
12.792,-115.835134825977747,37.095010422400911,1224.03635465124262
12.8,-115.835159354256248,37.0950242726127826,1223.91526206190292
12.808,-115.835183882943284,37.0950381230391599,1223.79416782954036
12.816,-115.835208412038696,37.095051973679972,1223.67307195415492
12.824,-115.835232941542245,37.0950658245350624,1223.55197444710143
12.832,-115.835257471453772,37.0950796756043246,1223.43087530837965
12.84,-115.835282001773038,37.0950935268876592,1223.3097745379896
12.848,-115.835306532499928,37.0951073783849523,1223.18867214728607
12.856,-115.835331063634229,37.0951212300961402,1223.06756813513334
12.864,-115.835355595175741,37.0951350820210664,1222.94646250720916
12.872,-115.835380127124324,37.0951489341596456,1222.82535526691981
12.88,-115.835404659479764,37.0951627865117857,1222.70424641653608
12.888,-115.835429192241875,37.0951766390773656,1222.58313596514176
12.896,-115.835453725410488,37.0951904918562931,1222.46202391046586
12.904,-115.835478258985475,37.0952043448485753,1222.3409102547796
12.912,-115.835502792966608,37.095218198053999,1222.21979501057262
12.92,-115.835527327353702,37.0952320514725002,1222.0986781744391
12.928,-115.835551862146559,37.0952459051039227,1221.9775597531916
12.936,-115.835576397344994,37.0952597589481883,1221.8564397491009
12.944,-115.835600932948822,37.0952736130051761,1221.73531816784453
12.952,-115.835625468957872,37.0952874672747654,1221.61419501282876
12.96,-115.835650005371974,37.0953013217568781,1221.49307028518911
12.968,-115.835674542190901,37.0953151764514075,1221.37194399173859
12.976,-115.835699079414525,37.0953290313582613,1221.25081613247698
12.984,-115.835723617042675,37.0953428864773755,1221.1296867164881
12.992,-115.835748155075123,37.095356741808601,1221.00855574150091
13,-115.835772693511728,37.095370597351895,1220.88742321432824
13.008,-115.835797232352292,37.09538445310708,1220.76628913951231
13.016,-115.835821771596628,37.0953983090740778,1220.64515352159447
13.024,-115.835846311244538,37.0954121652527675,1220.52401636057493
13.032,-115.835870851295837,37.0954260216430569,1220.40287766099573
13.04,-115.835895391750412,37.0954398782449175,1220.28173742966965
13.048,-115.835919932608007,37.0954537350581361,1220.16059566659646
13.056,-115.835944473868466,37.0954675920826631,1220.03945237745347
13.064,-115.835969015531603,37.0954814493183491,1219.91830756564741
13.072,-115.835993557597249,37.0954953067651161,1219.79716123572007
13.08,-115.836018100065218,37.0955091644229142,1219.67601338767122
13.088,-115.836042642935325,37.0955230222916228,1219.55486402831389
13.096,-115.836067186207444,37.0955368803711707,1219.43371315878335
13.104,-115.836091729881389,37.0955507386614158,1219.31256078362162
13.112,-115.836116273956875,37.0955645971622303,1219.19140690850622
13.12,-115.836140818433819,37.0955784558735431,1219.07025153570771
13.128,-115.836165363311991,37.0955923147952333,1218.94909466976833
13.136,-115.836189908591237,37.0956061739272087,1218.82793631182312
13.144,-115.836214454271385,37.0956200332693911,1218.70677646527884
13.152,-115.836239000352236,37.0956338928216383,1218.58561513694826
13.16,-115.836263546833607,37.0956477525838579,1218.46445232796668
13.168,-115.836288093715325,37.0956616125559435,1218.34328804174061
13.176,-115.836312640997207,37.095675472737824,1218.22212228394756
13.184,-115.836337188679096,37.0956893331293713,1218.10095505458708
13.192,-115.836361736760793,37.0957031937305075,1217.97978636160792
13.2,-115.836386285242128,37.0957170545411046,1217.85861620387436
13.208,-115.83641083412293,37.0957309155610844,1217.73744458706392
13.216,-115.836435383403014,37.0957447767903332,1217.61627151458265
